#{"t_start": 1786495278.9159775, "env_id": "None"}
r,l,t
-31.579742,144,3366.516269
-37.910385,144,3372.815886
-33.347526,144,3376.753344
-30.195334,144,3381.39692
-31.367554,144,3385.133455
-32.108328,144,3388.806711
-34.036474,144,3393.61659
-31.536366,144,3397.624556
-34.001055,144,3401.514681
-34.748838,144,3405.922776
-3.866667,144,3409.096462
-40.31056,144,3413.31344
-33.458373,144,3416.610054
-33.812992,144,3419.754553
-35.726046,144,3422.856016
-34.677831,144,3425.995992
-33.621854,144,3429.156387
-38.338901,144,3432.31918
-43.027568,144,3435.492777
-35.405045,144,3438.786024
-34.725736,144,3442.10866
-34.445855,144,3446.552939
-40.374501,144,3449.874441
-35.793564,144,3453.020032
-37.838014,144,3456.098201
-34.616047,144,3459.342083
-34.429857,144,3463.12307
-35.917204,144,3466.667569
-38.622565,144,3471.694152
-35.14627,144,3474.838709
-32.060229,144,3477.897774
-34.707816,144,3481.469373
-36.891716,144,3486.456113
-32.542219,144,3491.213024
-39.52689,144,3495.373867
-37.384061,144,3500.066986
-35.282308,144,3503.185157
-31.890762,144,3506.331907
-37.116118,144,3509.326611
-39.455781,144,3512.343699
-38.154074,144,3516.761393
-31.895175,144,3520.282432
