#{"t_start": 1786480422.497421, "env_id": "None"}
r,l,t
-72.035774,144,3647.407411
-68.53543,144,3647.407445
-65.97005,144,3651.392312
-59.94428,144,3651.39235
-62.228,144,3655.383088
-51.744072,144,3655.383122
-51.719654,144,3659.37262
-65.07267,144,3659.372655
-53.00455,144,3663.389618
-65.66473,144,3663.38965
-61.86881,144,3667.460206
-80.757904,144,3667.460239
-69.992645,144,3671.465779
-67.01455,144,3671.465815
-59.745037,144,3675.449995
-56.76262,144,3675.450031
-57.834824,144,3679.491588
-69.71528,144,3679.491623
-70.8009,144,3683.534985
-60.95485,144,3683.535022
-63.28643,144,3687.560958
-51.29495,144,3687.560995
-60.412872,144,3691.597517
-57.419144,144,3691.597557
-68.4657,144,3695.60129
-65.11145,144,3695.601327
-59.891052,144,3699.614294
-51.021816,144,3699.614332
-55.191505,144,3703.685926
-71.22981,144,3703.685962
-63.868946,144,3707.692625
-54.463417,144,3707.69266
-56.82587,144,3711.705543
-55.975357,144,3711.705579
-62.62778,144,3715.703024
-53.640297,144,3715.703062
-60.350895,144,3719.694017
-44.97355,144,3719.694055
-63.42091,144,3723.6587
-53.814415,144,3723.658741
-62.963196,144,3727.737003
-66.94257,144,3727.737042
-61.39321,144,3731.780276
-60.122524,144,3731.780311
-75.89513,144,3735.776669
-65.37216,144,3735.776712
-78.25097,144,3739.843958
-57.623356,144,3739.843997
-53.915253,144,3743.862659
-55.73209,144,3743.862695
-61.441547,144,3747.884171
-61.61972,144,3747.884205
-55.007053,144,3752.398682
-52.082355,144,3752.398715
-56.607277,144,3756.358874
-55.549324,144,3756.358911
-69.09074,144,3760.906464
-63.750687,144,3760.906499
-78.20366,144,3764.906899
-68.16288,144,3764.906936
-54.357967,144,3768.919695
-55.251755,144,3768.919732
-59.73349,144,3772.956855
-65.36684,144,3772.956888
-64.54114,144,3777.000347
-56.46059,144,3777.000382
-55.502975,144,3781.03776
-62.977997,144,3781.037797
-58.493736,144,3785.06283
-58.53529,144,3785.062866
-60.173473,144,3789.118986
-72.26202,144,3789.119022
-69.63445,144,3793.129672
-59.948936,144,3793.129715
-59.88787,144,3797.122646
-49.971123,144,3797.122679
-55.82771,144,3801.119984
-59.981518,144,3801.120019
-51.374725,144,3805.150953
-48.830128,144,3805.15099
-57.7349,144,3809.655794
-60.818245,144,3809.655828
-68.66488,144,3813.58471
-51.034924,144,3813.584745
-69.24088,144,3817.590032
-71.92299,144,3817.590072
-61.39009,144,3821.580061
-57.747593,144,3821.580097
-50.762604,144,3825.576968
-52.2596,144,3825.577004
-51.793484,144,3829.589993
-79.63678,144,3829.590028
-62.397797,144,3833.598439
-57.453285,144,3833.598475
-60.475834,144,3837.617262
-66.31962,144,3837.617301
-51.048706,144,3841.613792
-54.353027,144,3841.613829
-66.18741,144,3845.616408
-58.416695,144,3845.616444
-62.8436,144,3849.635921
-61.8527,144,3849.635954
-69.815285,144,3853.66077
-94.535355,144,3853.660807
-60.42446,144,3857.741684
-59.043896,144,3857.741722
-46.693775,144,3861.731049
-55.00827,144,3861.731083
-58.775555,144,3865.750934
-52.29045,144,3865.750969
-56.04047,144,3869.711345
-52.689705,144,3869.71138
-64.104576,144,3874.213895
-57.962082,144,3874.213931
-58.942,144,3878.139165
-68.03277,144,3878.1392
-54.19163,144,3882.136428
-61.90957,144,3882.136461
-62.307636,144,3886.139611
-78.116806,144,3886.139646
-51.42972,144,3890.116582
-61.675713,144,3890.116616
-56.141693,144,3894.104771
-61.345882,144,3894.104807
-55.925255,144,3898.127257
-71.020775,144,3898.127293
-63.585445,144,3902.16366
-63.927353,144,3902.163697
-65.31843,144,3906.20525
-85.43802,144,3906.205285
-52.601654,144,3910.228045
-60.880424,144,3910.228079
-54.64169,144,3914.271334
-67.07117,144,3914.27137
-56.400967,144,3918.270796
-68.57415,144,3918.27083
-56.4562,144,3922.285424
-61.396538,144,3922.28546
-55.910397,144,3926.275881
-68.13699,144,3926.275916
-59.351295,144,3930.299095
-61.453686,144,3930.29913
-74.35254,144,3934.327193
-50.278984,144,3934.327226
-67.51102,144,3938.338999
-55.907665,144,3938.339035
-66.40831,144,3942.404471
-77.28609,144,3942.40451
-77.24188,144,3946.474264
-81.32137,144,3946.4743
-57.78799,144,3950.525733
-79.39258,144,3950.525768
-63.40796,144,3954.51186
-63.4215,144,3954.511894
-78.11518,144,3958.539871
-46.791153,144,3958.539906
-59.65489,144,3962.562503
-65.366394,144,3962.562537
-70.36732,144,3966.598305
-58.33848,144,3966.598345
-55.156254,144,3970.632808
-61.284145,144,3970.632864
-52.745205,144,3974.679783
-57.876728,144,3974.67982
-70.44936,144,3978.716283
-62.085804,144,3978.716318
-70.950294,144,3982.725972
-60.288548,144,3982.726008
-53.303993,144,3986.816144
-55.77025,144,3986.816177
-60.212406,144,3990.86103
-69.73803,144,3990.861065
-64.80023,144,3994.838643
-55.411205,144,3994.838681
-61.416176,144,3999.393684
-63.786587,144,3999.39372
-54.89405,144,4003.860807
-60.513905,144,4003.860841
-58.212326,144,4007.838955
-63.167183,144,4007.838992
-57.06509,144,4011.870229
-67.480804,144,4011.870265
-56.590836,144,4015.865385
-65.83297,144,4015.865421
-53.05302,144,4020.374554
-60.630875,144,4020.374587
-55.785923,144,4024.303294
-57.8392,144,4024.303334
-55.55941,144,4028.284414
-64.38127,144,4028.284449
-56.751175,144,4032.245021
-56.71806,144,4032.245057
-64.39267,144,4036.271004
-71.214966,144,4036.27104
-52.091423,144,4040.250033
-61.191486,144,4040.250068
-57.569313,144,4044.794055
-75.35039,144,4044.794086
-58.68105,144,4048.702042
-56.096375,144,4048.702083
-65.4851,144,4052.736416
-53.3664,144,4052.736453
-67.69111,144,4056.800808
-54.315353,144,4056.800844
-68.84066,144,4060.815483
-52.80616,144,4060.815519
-62.948967,144,4064.887115
-71.81224,144,4064.88715
-58.776703,144,4068.918061
-57.87704,144,4068.918099
-63.528484,144,4072.94042
-57.39113,144,4072.940455
-60.134636,144,4076.949112
-61.780678,144,4076.949146
-61.095394,144,4080.99128
-60.59447,144,4080.991315
-60.434258,144,4085.02421
-57.193207,144,4085.024245
-66.822235,144,4089.007181
-58.791443,144,4089.007217
-76.473,144,4093.090954
-55.328835,144,4093.090996
-55.272434,144,4097.221951
-61.392593,144,4097.221988
-54.134678,144,4101.759134
-66.50348,144,4101.759166
-58.211918,144,4105.678113
-56.42703,144,4105.678148
-62.65468,144,4109.682845
-61.05858,144,4109.682884
-59.051113,144,4113.698215
-64.921745,144,4113.698251
-60.235832,144,4117.731714
-56.371613,144,4117.731803
-55.302113,144,4121.805057
-68.8245,144,4121.805093
-61.402477,144,4125.810588
-58.66316,144,4125.810624
-56.420326,144,4129.769691
-55.22192,144,4129.769726
-54.619793,144,4133.779488
-45.449963,144,4133.779523
-57.23752,144,4137.817847
-50.15378,144,4137.817882
-58.585484,144,4141.831102
-57.086906,144,4141.831137
-56.300896,144,4145.836101
-61.499123,144,4145.836139
-70.566574,144,4149.856696
-70.30841,144,4149.856733
-62.3524,144,4153.912505
-62.927975,144,4153.912544
-57.225296,144,4157.984795
-66.09557,144,4157.984829
-64.547905,144,4162.010481
-53.986713,144,4162.010518
-55.241787,144,4165.971855
-56.623306,144,4165.971891
-61.02014,144,4169.987849
-62.458927,144,4169.987883
-59.53109,144,4173.990489
-52.703693,144,4173.990525
-53.999466,144,4178.49879
-55.69459,144,4178.498821
-70.6378,144,4182.496453
-64.08546,144,4182.49649
-52.696533,144,4186.548699
-57.71925,144,4186.548736
-60.74316,144,4190.612893
-59.062366,144,4190.61293
-59.406197,144,4194.663502
-59.224827,144,4194.663538
-64.19145,144,4198.689476
-64.17544,144,4198.689512
-54.91187,144,4202.733554
-64.38124,144,4202.733589
-53.1019,144,4206.726065
-57.119755,144,4206.726099
-57.28901,144,4210.769101
-55.00926,144,4210.769137
-57.197315,144,4214.769637
-51.905502,144,4214.769674
-67.57417,144,4218.76447
-62.067158,144,4218.764504
-54.258934,144,4222.790236
-65.828766,144,4222.790271
-54.758404,144,4227.302984
-57.99415,144,4227.303015
-70.07842,144,4231.27332
-68.10482,144,4231.273353
-51.822594,144,4235.275729
-59.679504,144,4235.275765
-64.81815,144,4239.314898
-59.139874,144,4239.314932
-56.989437,144,4243.872147
-58.670296,144,4243.872178
-56.39879,144,4247.853327
-54.092804,144,4247.853365
-61.314323,144,4251.902738
-61.525787,144,4251.902774
-55.915344,144,4255.933875
-48.586727,144,4255.93391
-64.158966,144,4259.927176
-56.362164,144,4259.927211
-58.676586,144,4263.93733
-59.681458,144,4263.937366
-67.03735,144,4267.961284
-62.045216,144,4267.961318
-58.191757,144,4271.957518
-59.686924,144,4271.957552
-72.526886,144,4275.978542
-60.490646,144,4275.978577
-72.11863,144,4280.029047
-63.052326,144,4280.029087
-64.869446,144,4284.046296
-55.35533,144,4284.046332
-67.062416,144,4288.052597
-59.18036,144,4288.052633
-60.213703,144,4292.102266
-53.065258,144,4292.102301
-53.498768,144,4296.119785
-71.147316,144,4296.119822
-50.8825,144,4300.200304
-57.784237,144,4300.200338
-59.29522,144,4304.998279
-65.2811,144,4304.998312
-65.8508,144,4308.969476
-62.644463,144,4308.969512
-54.57685,144,4312.991468
-63.2086,144,4312.991502
-58.2303,144,4317.041759
-64.80267,144,4317.041793
-56.848225,144,4321.110837
-65.91245,144,4321.110878
-55.347153,144,4325.183452
-56.29291,144,4325.183491
-50.146263,144,4329.241872
-65.50302,144,4329.241909
-61.67892,144,4333.353303
-62.345325,144,4333.353338
-68.6149,144,4337.935687
-62.0424,144,4337.935726
-60.463673,144,4341.897302
-58.610897,144,4341.897337
-59.892746,144,4345.889072
-51.493565,144,4345.88911
-46.065895,144,4349.900398
-68.55198,144,4349.900433
-56.472286,144,4353.925719
-55.15157,144,4353.925753
-57.58855,144,4358.468089
-60.03297,144,4358.468124
-64.46748,144,4362.453115
-67.338036,144,4362.453147
-63.724415,144,4366.492198
-63.869347,144,4366.492237
-55.785862,144,4370.494116
-52.2052,144,4370.494149
-62.28789,144,4374.563439
-58.937107,144,4374.563475
-59.089924,144,4378.552538
-54.939026,144,4378.552572
-66.55797,144,4382.56872
-69.91102,144,4382.568755
-71.044754,144,4386.585526
-59.692787,144,4386.585562
-57.514706,144,4390.621848
-74.393425,144,4390.621889
-52.806545,144,4394.641202
-65.19666,144,4394.641239
-53.673374,144,4398.629918
-60.764496,144,4398.629955
-52.10542,144,4402.661425
-64.10393,144,4402.661463
-57.598217,144,4406.637764
-64.07336,144,4406.63781
-59.217545,144,4410.665128
-67.071976,144,4410.665171
-58.265793,144,4415.33399
-55.06852,144,4415.334025
-57.971306,144,4419.441473
-55.500317,144,4419.441519
-55.624905,144,4423.645464
-66.686676,144,4423.645514
-61.120705,144,4427.878953
-60.812294,144,4427.879017
-58.844624,144,4432.05034
-56.637623,144,4432.050376
-66.41414,144,4436.104328
-54.91809,144,4436.104363
-48.236492,144,4440.09733
-62.636707,144,4440.097365
-53.981693,144,4444.091676
-51.219173,144,4444.091709
-55.379967,144,4448.118335
-54.88078,144,4448.118371
-58.848297,144,4452.127415
-54.14824,144,4452.127459
-60.202152,144,4456.142225
-86.47476,144,4456.142261
-49.52341,144,4460.183105
-68.9178,144,4460.183141
-57.41546,144,4464.314495
-56.609657,144,4464.314532
-53.674576,144,4468.339067
-62.104588,144,4468.339102
-65.39092,144,4472.399296
-69.37794,144,4472.399329
-54.780193,144,4476.464866
-55.901417,144,4476.464902
-58.51685,144,4480.542384
-53.805687,144,4480.54242
-62.88597,144,4484.631673
-67.07686,144,4484.631711
-56.432907,144,4488.646449
-67.819176,144,4488.646486
-61.06434,144,4492.828275
-62.465652,144,4492.828311
-60.792503,144,4496.82354
-63.82585,144,4496.823574
-58.926685,144,4500.827464
-58.214775,144,4500.827502
-55.628845,144,4504.872853
-60.93202,144,4504.872888
-48.156986,144,4508.89555
-55.142735,144,4508.895587
-56.286076,144,4512.894867
-59.54803,144,4512.894904
-59.169075,144,4516.921455
-62.532104,144,4516.921489
-67.97524,144,4520.925133
-73.16622,144,4520.925169
-55.469475,144,4524.933582
-56.588337,144,4524.933616
-60.01701,144,4528.986051
-53.815685,144,4528.986088
-63.652687,144,4533.009821
-54.69312,144,4533.009859
-65.90797,144,4537.064072
-65.31169,144,4537.064105
-54.858677,144,4541.084382
-63.92672,144,4541.084416
-60.463886,144,4545.110687
-61.20724,144,4545.110726
-59.24928,144,4549.124788
-57.888294,144,4549.124825
-73.02715,144,4553.177285
-52.99014,144,4553.177325
-58.430702,144,4557.174115
-61.362568,144,4557.174152
-59.5768,144,4561.226177
-52.403008,144,4561.226212
-64.05083,144,4565.285769
-59.513283,144,4565.285806
-58.267162,144,4569.357976
-55.084057,144,4569.358012
-64.593666,144,4573.392877
-63.02289,144,4573.392914
-58.06143,144,4577.426894
-58.42606,144,4577.426928
-58.39349,144,4581.44663
-66.8838,144,4581.446667
-56.857616,144,4585.507548
-59.772064,144,4585.507588
-53.952534,144,4589.604871
-55.070877,144,4589.604907
-68.86785,144,4594.178301
-56.794556,144,4594.178332
-65.5924,144,4598.154387
-56.040615,144,4598.154423
-59.841625,144,4602.160489
-57.32373,144,4602.160524
-58.041264,144,4606.303221
-57.862114,144,4606.303256
-50.999012,144,4610.348024
-61.19768,144,4610.348059
-61.433353,144,4614.380327
-52.885292,144,4614.380362
-59.634407,144,4618.377624
-59.126297,144,4618.37766
-64.335846,144,4622.400687
-67.1403,144,4622.400723
-60.01899,144,4626.461454
-50.863697,144,4626.46149
-55.91286,144,4630.507189
-57.02808,144,4630.507223
-59.94797,144,4634.542717
-58.26101,144,4634.542752
-59.25375,144,4638.571706
-61.603775,144,4638.571742
-64.15781,144,4642.59544
-58.516457,144,4642.59548
-52.29123,144,4646.687962
-59.01262,144,4646.687994
-51.53461,144,4650.775171
-58.90284,144,4650.775203
-58.806164,144,4654.798686
-57.94586,144,4654.798721
-56.358704,144,4658.820732
-55.67514,144,4658.820769
-50.25971,144,4662.85885
-55.873047,144,4662.858888
-56.450645,144,4666.890409
-62.006985,144,4666.890446
-63.575714,144,4670.913494
-60.906116,144,4670.913531
-57.277565,144,4674.943947
-56.938507,144,4674.943985
-57.38106,144,4679.005969
-66.13312,144,4679.006011
-54.36558,144,4683.070782
-57.354267,144,4683.070818
-63.92318,144,4687.082045
-48.651318,144,4687.082086
-51.866314,144,4691.102233
-58.263214,144,4691.102313
-49.833588,144,4695.100402
-46.354076,144,4695.100446
-56.116146,144,4699.166683
-56.589878,144,4699.166719
-58.580685,144,4703.208523
-55.02001,144,4703.208559
-51.04055,144,4707.214505
-54.82102,144,4707.214544
-57.784107,144,4711.236843
-55.53252,144,4711.23688
-62.01267,144,4715.257338
-57.02721,144,4715.257373
-59.791904,144,4719.268577
-68.56547,144,4719.268612
-49.418327,144,4723.789384
-49.248238,144,4723.789419
-66.806435,144,4727.743382
-46.466152,144,4727.743423
-59.608524,144,4731.753793
-56.155426,144,4731.753829
-52.92593,144,4735.75966
-61.632977,144,4735.759698
-53.12273,144,4739.761463
-58.784515,144,4739.761499
-66.295296,144,4743.746657
-66.96726,144,4743.746693
-59.032887,144,4747.762365
-61.991306,144,4747.762399
-58.06374,144,4751.813559
-55.887455,144,4751.813594
-59.390636,144,4755.846453
-65.66027,144,4755.846488
-58.721497,144,4759.830771
-54.950867,144,4759.830806
-44.916767,144,4763.781496
-50.410366,144,4763.781534
-56.595814,144,4768.2614
-47.62635,144,4768.261431
-67.89395,144,4772.239031
-75.51405,144,4772.239067
-49.267708,144,4776.224392
-56.760036,144,4776.224432
-54.848133,144,4780.228721
-62.353413,144,4780.228758
-66.63279,144,4784.272263
-71.31107,144,4784.272298
-62.200516,144,4788.268374
-59.042267,144,4788.268409
-57.658005,144,4792.291466
-65.14002,144,4792.291505
-51.971867,144,4796.336524
-55.02974,144,4796.336564
-60.425453,144,4800.364074
-55.727882,144,4800.364109
-57.535748,144,4804.392606
-52.694702,144,4804.392641
-58.941452,144,4808.414684
-67.515,144,4808.414719
-52.9874,144,4812.437792
-57.151066,144,4812.437824
-53.05796,144,4816.445085
-66.457054,144,4816.445121
-61.91994,144,4820.473626
-53.679646,144,4820.47366
-55.737873,144,4824.497224
-65.245285,144,4824.497257
-67.38337,144,4828.513995
-44.789593,144,4828.514032
-51.832825,144,4832.558275
-65.077446,144,4832.558314
-66.50027,144,4836.579998
-57.640835,144,4836.580038
-75.91692,144,4841.164273
-59.687515,144,4841.164304
-46.723976,144,4845.124569
-56.757057,144,4845.124608
-50.234993,144,4849.135797
-49.697716,144,4849.135833
-53.050144,144,4853.195415
-47.864986,144,4853.195452
-58.26646,144,4857.183146
-55.450047,144,4857.183181
-51.36473,144,4861.214852
-65.38223,144,4861.214894
-59.884274,144,4865.239452
-60.453968,144,4865.239489
-57.16234,144,4869.270044
-62.912636,144,4869.270079
-53.436813,144,4873.309481
-58.46405,144,4873.309517
-53.24234,144,4877.357028
-58.183823,144,4877.357062
-63.575237,144,4881.330688
-59.877155,144,4881.330724
-51.46664,144,4885.313496
-54.215927,144,4885.313533
-65.32016,144,4889.332917
-59.543507,144,4889.332952
-59.798714,144,4893.365459
-61.18038,144,4893.365493
-71.85281,144,4897.386909
-70.52727,144,4897.386944
-53.27002,144,4901.40229
-60.17107,144,4901.402326
-48.344585,144,4905.409685
-50.49879,144,4905.40972
-48.465656,144,4909.396438
-47.309895,144,4909.396474
-56.971695,144,4913.428214
-61.41488,144,4913.428249
-54.283855,144,4917.442128
-55.59795,144,4917.442163
-56.787186,144,4921.428466
-52.004124,144,4921.428504
-53.413044,144,4925.450315
-71.90315,144,4925.450351
-57.22114,144,4929.483244
-61.80898,144,4929.483282
-65.70301,144,4934.04046
-72.36793,144,4934.040491
-60.774864,144,4938.008303
-58.73125,144,4938.008337
-55.241154,144,4942.09122
-55.281895,144,4942.091281
-51.996998,144,4946.125028
-57.32035,144,4946.125064
-62.97454,144,4950.179034
-51.516563,144,4950.179075
-56.053898,144,4954.232781
-62.27739,144,4954.232816
-79.541214,144,4958.30095
-57.78485,144,4958.300987
-61.19759,144,4962.325133
-51.528854,144,4962.32517
-53.728146,144,4966.332275
-56.010242,144,4966.332315
-57.33962,144,4970.356539
-65.30416,144,4970.356574
-66.43266,144,4974.869604
-50.569458,144,4974.869636
-56.67557,144,4978.890749
-53.261166,144,4978.890782
-59.731415,144,4982.951553
-56.930622,144,4982.951587
-68.883255,144,4986.968899
-56.326237,144,4986.968934
-62.823784,144,4990.986692
-55.596195,144,4990.986728
-58.149723,144,4995.048939
-54.995975,144,4995.048978
-57.64872,144,4999.17819
-65.72097,144,4999.178227
-60.175697,144,5003.224174
-52.14396,144,5003.224214
-58.0964,144,5007.303329
-62.866787,144,5007.303367
-52.319626,144,5011.321804
-53.00157,144,5011.321836
-52.93724,144,5015.352663
-64.21578,144,5015.352699
-65.936745,144,5019.391361
-59.65902,144,5019.391398
-62.73166,144,5023.434141
-66.4926,144,5023.434178
-63.42721,144,5027.548647
-57.20898,144,5027.548684
-53.83541,144,5031.565059
-55.710377,144,5031.565095
-55.795353,144,5035.59549
-73.46482,144,5035.595531
-58.019318,144,5039.654233
-60.81077,144,5039.654274
-64.81615,144,5043.681614
-56.85386,144,5043.681653
-49.15646,144,5047.688688
-53.301155,144,5047.688726
-51.447178,144,5051.721545
-53.77149,144,5051.721581
-54.26128,144,5056.264481
-56.54724,144,5056.264515
-61.739246,144,5060.245515
-68.64761,144,5060.245551
-55.617744,144,5064.246585
-55.82112,144,5064.24662
-59.336,144,5068.290622
-61.394955,144,5068.290656
-62.012924,144,5072.330146
-52.828384,144,5072.330182
-57.907463,144,5076.360927
-57.123837,144,5076.360964
-49.05382,144,5080.370549
-50.44234,144,5080.370591
-53.53925,144,5084.436999
-61.1253,144,5084.437035
-53.84934,144,5088.467225
-58.49837,144,5088.467258
-53.073147,144,5092.50037
-61.901505,144,5092.500409
-60.27242,144,5096.511585
-69.210884,144,5096.511627
-50.74031,144,5100.528012
-58.680386,144,5100.528048
-60.17015,144,5104.639874
-60.47582,144,5104.639919
-60.30655,144,5108.677405
-56.35462,144,5108.677443
-58.949707,144,5112.678689
-53.908325,144,5112.678726
-61.128853,144,5116.715833
-58.300694,144,5116.715868
-57.18834,144,5120.772589
-56.78533,144,5120.772622
-60.85272,144,5124.835191
-59.14731,144,5124.835226
-60.808598,144,5128.905042
-58.92458,144,5128.90508
-46.079235,144,5132.914081
-57.389263,144,5132.914116
-61.170937,144,5136.974576
-63.505363,144,5136.974612
-60.540962,144,5141.03185
-46.802826,144,5141.031883
-64.59565,144,5145.12954
-60.857796,144,5145.129578
-53.848076,144,5149.113911
-55.17214,144,5149.113948
-60.053547,144,5153.158011
-57.206448,144,5153.158046
-54.459545,144,5157.198497
-55.233803,144,5157.198532
-63.287354,144,5161.226758
-60.342594,144,5161.226797
-61.24627,144,5165.234973
-61.820145,144,5165.23501
-58.651688,144,5169.224944
-53.457672,144,5169.224984
-54.987453,144,5173.280538
-66.28714,144,5173.280573
-56.676357,144,5177.324292
-59.60412,144,5177.324329
-55.052807,144,5181.360811
-71.305824,144,5181.360846
-59.030888,144,5185.420267
-61.174107,144,5185.420304
-52.74844,144,5189.499937
-64.66133,144,5189.499972
-54.577847,144,5193.536782
-69.858315,144,5193.536816
-61.431442,144,5197.57108
-65.54567,144,5197.571115
-62.87678,144,5201.594014
-64.004654,144,5201.594055
-54.62739,144,5205.610797
-55.622242,144,5205.610834
-57.31632,144,5209.650831
-57.32921,144,5209.650867
-61.824936,144,5213.681273
-57.74499,144,5213.68131
-57.73435,144,5217.6956
-56.50566,144,5217.695638
-52.442146,144,5221.728393
-64.91254,144,5221.728428
-60.788982,144,5225.702964
-63.64064,144,5225.703
-54.86112,144,5229.719491
-57.432182,144,5229.719528
-55.397087,144,5233.738694
-63.964622,144,5233.738732
-65.41516,144,5237.755836
-63.378723,144,5237.755871
-68.67716,144,5241.766076
-57.6617,144,5241.766239
-53.720173,144,5245.803972
-56.23774,144,5245.804004
-52.216286,144,5249.835515
-64.42719,144,5249.835548
-73.59535,144,5253.908368
-59.477463,144,5253.9084
-56.696888,144,5257.963343
-69.7789,144,5257.963377
-60.10582,144,5261.980269
-64.927635,144,5261.980305
-64.69483,144,5266.00771
-59.748573,144,5266.007744
-63.7211,144,5270.033288
-68.07637,144,5270.033326
-63.64327,144,5274.0574
-53.24601,144,5274.057436
-63.164448,144,5278.616472
-68.20642,144,5278.616507
-60.272266,144,5282.552007
-56.627087,144,5282.552042
-56.816277,144,5286.585016
-68.39625,144,5286.58505
-53.5017,144,5290.60412
-58.625572,144,5290.604156
-58.29471,144,5294.658998
-60.672363,144,5294.659034
-56.417202,144,5298.680208
-62.827446,144,5298.680243
-59.961666,144,5302.723667
-62.556446,144,5302.723703
-53.82134,144,5306.734559
-48.946423,144,5306.734597
-58.813457,144,5310.779299
-57.479717,144,5310.779333
-66.868256,144,5314.902482
-57.248802,144,5314.902541
-51.032295,144,5319.058199
-59.678226,144,5319.058255
-52.250977,144,5323.718381
-57.318306,144,5323.718418
-65.45433,144,5327.838022
-65.96745,144,5327.838078
-56.68669,144,5332.073147
-71.06796,144,5332.073181
-53.780224,144,5336.090401
-58.566193,144,5336.090439
-56.32622,144,5340.592005
-58.806263,144,5340.592039
-65.45841,144,5344.471654
-47.09097,144,5344.47169
-54.68344,144,5348.507245
-63.992714,144,5348.507278
-58.439255,144,5352.54019
-60.26299,144,5352.540223
-60.50031,144,5356.567048
-56.98446,144,5356.56708
-53.280666,144,5360.566762
-53.607513,144,5360.566799
-60.852303,144,5364.690323
-59.360874,144,5364.690359
-47.7777,144,5368.699441
-62.767544,144,5368.699487
-53.46294,144,5372.725387
-46.083252,144,5372.725425
-58.506023,144,5376.969758
-58.108795,144,5376.969801
-52.982162,144,5381.663591
-59.013462,144,5381.66363
-50.007362,144,5385.834266
-51.04688,144,5385.834318
-62.20853,144,5389.99412
-56.60036,144,5389.99417
-53.526413,144,5394.054216
-63.05903,144,5394.054251
-57.495926,144,5398.088409
-55.494564,144,5398.088445
-67.13632,144,5402.132631
-64.782776,144,5402.132666
-66.86001,144,5406.200775
-56.34481,144,5406.200812
-49.34268,144,5410.25559
-56.01806,144,5410.255626
-52.983,144,5414.259228
-58.268917,144,5414.259265
-59.12305,144,5418.28603
-52.180935,144,5418.286065
-56.904797,144,5422.28374
-51.927998,144,5422.283777
-64.37901,144,5426.290574
-58.16588,144,5426.290611
-56.67422,144,5430.329162
-57.842754,144,5430.329199
-58.522045,144,5434.417944
-65.91686,144,5434.417978
-56.195057,144,5438.957184
-52.334236,144,5438.95722
-53.727695,144,5442.907026
-53.991734,144,5442.907061
-51.9556,144,5446.985375
-69.0342,144,5446.98541
-57.359524,144,5451.022755
-48.587814,144,5451.022789
-49.949284,144,5455.06031
-52.990223,144,5455.060345
-59.140617,144,5459.101296
-53.2582,144,5459.10133
-59.70835,144,5463.111122
-50.493534,144,5463.111157
-57.1655,144,5467.643968
-65.66219,144,5467.644004
-57.85825,144,5471.583953
-63.7929,144,5471.583987
-59.81868,144,5475.584922
-54.219105,144,5475.58496
-54.17981,144,5479.568349
-50.341637,144,5479.568385
-59.6541,144,5483.572953
-55.969738,144,5483.572994
-52.743015,144,5487.607518
-57.173054,144,5487.607554
-59.55371,144,5492.13762
-56.591328,144,5492.137651
-50.42433,144,5496.179512
-56.56615,144,5496.179549
-57.889755,144,5500.188408
-49.854103,144,5500.188446
-65.33757,144,5504.339856
-64.04592,144,5504.339921
-52.93592,144,5508.508037
-58.328827,144,5508.508077
-53.07623,144,5512.703074
-57.88211,144,5512.70311
-54.61115,144,5516.799786
-54.229954,144,5516.799821
-56.440483,144,5520.877995
-65.097275,144,5520.878031
-53.54612,144,5524.922462
-63.287354,144,5524.922497
-51.216125,144,5528.920928
-53.85912,144,5528.920966
-50.527493,144,5532.951979
-55.617317,144,5532.952014
-58.431072,144,5537.007375
-67.72132,144,5537.007466
-56.443363,144,5541.063547
-61.78357,144,5541.063582
-50.82314,144,5545.093193
-53.58912,144,5545.09323
-50.416973,144,5549.150425
-58.78384,144,5549.150461
-56.725662,144,5553.167597
-57.158577,144,5553.167632
-53.46311,144,5557.200322
-54.812572,144,5557.200355
-53.07669,144,5561.243732
-48.664944,144,5561.243772
-54.870224,144,5565.284043
-51.989784,144,5565.28408
-58.18726,144,5569.33312
-57.9114,144,5569.333168
-58.435677,144,5573.450562
-53.979675,144,5573.450596
-53.578907,144,5577.513691
-55.90743,144,5577.513728
-58.465237,144,5581.565997
-71.2582,144,5581.566036
-63.230328,144,5585.611711
-50.140854,144,5585.611749
-57.9466,144,5589.631015
-55.407692,144,5589.631056
-61.56192,144,5593.716261
-73.071304,144,5593.716298
-66.063065,144,5597.772281
-59.227196,144,5597.772316
-58.00027,144,5601.814714
-54.66706,144,5601.81475
-60.819973,144,5605.818845
-59.62614,144,5605.818885
-52.306408,144,5609.845799
-50.416927,144,5609.845839
-54.570087,144,5614.104559
-56.39802,144,5614.104594
-58.278908,144,5618.146858
-61.742165,144,5618.146893
-62.14826,144,5622.223569
-57.530262,144,5622.223609
-55.416782,144,5626.280321
-62.009476,144,5626.280354
-58.390495,144,5630.402358
-55.90856,144,5630.402393
-48.671886,144,5634.431843
-61.045746,144,5634.431916
-57.906403,144,5638.427626
-48.401577,144,5638.427662
-62.731834,144,5642.439118
-55.11418,144,5642.439152
-50.669376,144,5646.49171
-67.24041,144,5646.491747
-56.395336,144,5650.526931
-63.855072,144,5650.526966
-50.628895,144,5654.537291
-66.34656,144,5654.537327
-58.46567,144,5658.551322
-59.269115,144,5658.551356
-51.102863,144,5662.581647
-54.555466,144,5662.581685
-58.38404,144,5666.629437
-65.45704,144,5666.62948
-59.24253,144,5671.172761
-54.676388,144,5671.172795
