#{"t_start": 1786517020.2117612, "env_id": "None"}
r,l,t,cleared_count
96.06326,144,875.450926,51
75.47995,144,875.450968,40
76.72663,144,877.493096,41
87.33994,144,877.493131,46
82.76994,144,878.980124,45
99.056595,144,878.980189,52
99.313255,144,880.746889,52
102.3166,144,880.746934,53
99.44659,144,882.922796,52
117.513245,144,882.92283,62
118.363235,144,884.424417,62
85.44995,144,884.42446,46
90.49661,144,886.534244,48
98.909935,144,886.534283,53
97.69991,144,888.489516,52
93.839905,144,888.48955,50
100.38993,144,890.537456,53
107.656586,144,890.53749,56
110.66659,144,892.572531,58
118.50655,144,892.572567,62
119.68324,144,894.213465,62
100.37993,144,894.213534,53
100.37325,144,895.986835,53
107.179924,144,895.986894,56
110.32992,144,897.58346,58
77.07328,144,897.583565,41
66.22664,144,899.188455,37
88.65661,144,899.188527,47
88.15995,144,900.798565,47
87.46328,144,900.798626,46
89.27328,144,902.415294,47
80.06998,144,902.415335,43
79.759964,144,904.715196,43
87.20661,144,904.715229,46
87.00328,144,906.604624,46
85.71661,144,906.604657,46
86.69994,144,908.111833,46
79.596634,144,908.111877,42
79.53329,144,910.171458,42
97.97659,144,910.171492,51
96.486595,144,912.126469,51
75.543304,144,912.126504,40
75.9533,144,914.096653,40
86.99329,144,914.096688,46
87.419945,144,916.044844,46
101.84658,144,916.044878,53
97.82327,144,918.123996,52
101.253265,144,918.12403,53
99.229904,144,920.226968,52
117.24991,144,920.227001,61
117.87657,144,921.876576,62
86.60327,144,921.876634,46
90.62993,144,924.029315,48
99.97324,144,924.029349,53
98.08992,144,926.018935,52
99.67994,144,926.018967,53
97.7866,144,927.500429,52
111.25991,144,927.500491,58
107.3966,144,929.726023,57
110.19655,144,929.726057,58
118.06988,144,931.412905,62
101.66992,144,931.412949,53
97.79327,144,933.493628,51
94.936584,144,933.493661,50
106.64658,144,934.925268,56
76.993286,144,934.925312,41
74.016624,144,936.428133,40
91.90662,144,936.428182,48
87.75995,144,938.619011,47
88.1866,144,938.619044,47
87.006584,144,940.167867,47
79.33996,144,940.167974,42
80.45329,144,941.773137,43
86.663284,144,941.773179,46
87.16995,144,943.295629,46
86.1966,144,943.295693,46
85.856606,144,945.082525,46
78.80663,144,945.082582,42
78.20663,144,947.287102,42
97.45659,144,947.287139,51
96.27326,144,948.986392,51
80.06663,144,948.986438,42
79.8633,144,951.084811,42
86.40995,144,951.084845,46
83.403275,144,953.120709,44
99.33994,144,953.120744,52
98.48992,144,955.186477,52
98.653244,144,955.186511,53
95.5866,144,957.287976,51
117.38324,144,957.288013,61
118.816574,144,959.474462,62
88.546616,144,959.4745,48
89.653275,144,961.115305,48
98.94993,144,961.115353,52
98.993256,144,962.886039,52
101.986595,144,962.886088,53
101.63325,144,965.091236,53
110.80658,144,965.091269,58
